Code;Destination
59139629;BOLIVIA RURAL
59139635;BOLIVIA RURAL
59139643;BOLIVIA RURAL
59139656;BOLIVIA RURAL
59139658;BOLIVIA RURAL
59139669;BOLIVIA RURAL
59139722;BOLIVIA RURAL
59139735;BOLIVIA RURAL
59139742;BOLIVIA RURAL
59139762;BOLIVIA RURAL
59139763;BOLIVIA RURAL
59139782;BOLIVIA RURAL
59139783;BOLIVIA RURAL
59139792;BOLIVIA RURAL
59139802;BOLIVIA RURAL
59139820;BOLIVIA RURAL
59139821;BOLIVIA RURAL
59139831;BOLIVIA RURAL
5913988;BOLIVIA RURAL
5913989;BOLIVIA RURAL
5914413;BOLIVIA RURAL
591443;BOLIVIA RURAL
5914457;BOLIVIA RURAL
5914477;BOLIVIA RURAL
5914478;BOLIVIA RURAL
591448;BOLIVIA RURAL
591449;BOLIVIA RURAL
59146320;BOLIVIA RURAL
59146321;BOLIVIA RURAL
5914647;BOLIVIA RURAL
5914649;BOLIVIA RURAL
59146520;BOLIVIA RURAL
59146521;BOLIVIA RURAL
387;BOSNIA
3876;BOSNIA GSM
3876030;BOSNIA GSM BIH
3876031;BOSNIA GSM BIH
3876032;BOSNIA GSM BIH
3876033;BOSNIA GSM BIH
3876034;BOSNIA GSM BIH
3876035;BOSNIA GSM BIH
38760360;BOSNIA GSM BIH
38760361;BOSNIA GSM BIH
38760362;BOSNIA GSM BIH
38760363;BOSNIA GSM BIH
38760364;BOSNIA GSM BIH
3876037;BOSNIA GSM BIH
3876038;BOSNIA GSM BIH
3876039;BOSNIA GSM BIH
38760400;BOSNIA GSM BIH
38760401;BOSNIA GSM BIH
38760402;BOSNIA GSM BIH
38760403;BOSNIA GSM BIH
38760404;BOSNIA GSM BIH
38761;BOSNIA GSM BIH
38762;BOSNIA GSM BIH
38765;BOSNIA GSM MTEL
38766;BOSNIA GSM MTEL
38767;BOSNIA GSM MTEL
38730481;BOSNIA SRPSKA
38730482;BOSNIA SRPSKA
38730488;BOSNIA SRPSKA
38731481;BOSNIA SRPSKA
38731488;BOSNIA SRPSKA
38732481;BOSNIA SRPSKA
38732482;BOSNIA SRPSKA
38732488;BOSNIA SRPSKA
38733981;BOSNIA SRPSKA
38733982;BOSNIA SRPSKA
38733983;BOSNIA SRPSKA
38733988;BOSNIA SRPSKA
38734481;BOSNIA SRPSKA
38734483;BOSNIA SRPSKA
38734488;BOSNIA SRPSKA
38735481;BOSNIA SRPSKA
38735482;BOSNIA SRPSKA
38735483;BOSNIA SRPSKA
38735484;BOSNIA SRPSKA
38735488;BOSNIA SRPSKA
38736981;BOSNIA SRPSKA
38736982;BOSNIA SRPSKA
38736988;BOSNIA SRPSKA
38737981;BOSNIA SRPSKA
38737982;BOSNIA SRPSKA
38737988;BOSNIA SRPSKA
38738481;BOSNIA SRPSKA
38738488;BOSNIA SRPSKA
38739481;BOSNIA SRPSKA
38739488;BOSNIA SRPSKA
387492;BOSNIA SRPSKA
387493;BOSNIA SRPSKA
387494;BOSNIA SRPSKA
38750;BOSNIA SRPSKA
387502;BOSNIA SRPSKA
387503;BOSNIA SRPSKA
387504;BOSNIA SRPSKA
387512;BOSNIA SRPSKA
387513;BOSNIA SRPSKA
387514;BOSNIA SRPSKA
387515;BOSNIA SRPSKA
387516;BOSNIA SRPSKA
387517;BOSNIA SRPSKA
387518;BOSNIA SRPSKA
38752;BOSNIA SRPSKA
387522;BOSNIA SRPSKA
387523;BOSNIA SRPSKA
387524;BOSNIA SRPSKA
387526;BOSNIA SRPSKA
387527;BOSNIA SRPSKA
38753;BOSNIA SRPSKA
387532;BOSNIA SRPSKA
387533;BOSNIA SRPSKA
387534;BOSNIA SRPSKA
387536;BOSNIA SRPSKA
387537;BOSNIA SRPSKA
387538;BOSNIA SRPSKA
387540;BOSNIA SRPSKA
387541;BOSNIA SRPSKA
387542;BOSNIA SRPSKA
387543;BOSNIA SRPSKA
387544;BOSNIA SRPSKA
387545;BOSNIA SRPSKA
387546;BOSNIA SRPSKA
387547;BOSNIA SRPSKA
387548;BOSNIA SRPSKA
3875490;BOSNIA SRPSKA
38754910;BOSNIA SRPSKA
38754912;BOSNIA SRPSKA
38754913;BOSNIA SRPSKA
38754914;BOSNIA SRPSKA
38754915;BOSNIA SRPSKA
38754916;BOSNIA SRPSKA
38754917;BOSNIA SRPSKA
38754918;BOSNIA SRPSKA
38754919;BOSNIA SRPSKA
3875493;BOSNIA SRPSKA
3875494;BOSNIA SRPSKA
3875495;BOSNIA SRPSKA
3875496;BOSNIA SRPSKA
3875497;BOSNIA SRPSKA
3875498;BOSNIA SRPSKA
3875499;BOSNIA SRPSKA
38755;BOSNIA SRPSKA
387552;BOSNIA SRPSKA
387553;BOSNIA SRPSKA
387555;BOSNIA SRPSKA
387556;BOSNIA SRPSKA
387557;BOSNIA SRPSKA
38756;BOSNIA SRPSKA
387562;BOSNIA SRPSKA
387563;BOSNIA SRPSKA
387564;BOSNIA SRPSKA
387565;BOSNIA SRPSKA
387566;BOSNIA SRPSKA
387567;BOSNIA SRPSKA
387568;BOSNIA SRPSKA
38757;BOSNIA SRPSKA
387572;BOSNIA SRPSKA
387573;BOSNIA SRPSKA
387574;BOSNIA SRPSKA
387575;BOSNIA SRPSKA
387576;BOSNIA SRPSKA
387577;BOSNIA SRPSKA
38758;BOSNIA SRPSKA
387582;BOSNIA SRPSKA
387583;BOSNIA SRPSKA
387584;BOSNIA SRPSKA
387585;BOSNIA SRPSKA
387586;BOSNIA SRPSKA
387587;BOSNIA SRPSKA
38759;BOSNIA SRPSKA
387592;BOSNIA SRPSKA
387593;BOSNIA SRPSKA
387594;BOSNIA SRPSKA
387596;BOSNIA SRPSKA
387598;BOSNIA SRPSKA
267;BOTSWANA
2677;BOTSWANA GSM
26771;BOTSWANA GSM MASCOM
267740;BOTSWANA GSM MASCOM
267741;BOTSWANA GSM MASCOM
267742;BOTSWANA GSM MASCOM
267745;BOTSWANA GSM MASCOM
267746;BOTSWANA GSM MASCOM
267747;BOTSWANA GSM MASCOM
267754;BOTSWANA GSM MASCOM
267755;BOTSWANA GSM MASCOM
267756;BOTSWANA GSM MASCOM
267759;BOTSWANA GSM MASCOM
267760;BOTSWANA GSM MASCOM
267761;BOTSWANA GSM MASCOM
267762;BOTSWANA GSM MASCOM
267766;BOTSWANA GSM MASCOM
267767;BOTSWANA GSM MASCOM
267770;BOTSWANA GSM MASCOM
267771;BOTSWANA GSM MASCOM
267776;BOTSWANA GSM MASCOM
267777;BOTSWANA GSM MASCOM
267778;BOTSWANA GSM MASCOM
26772;BOTSWANA GSM ORANGE
267743;BOTSWANA GSM ORANGE
267744;BOTSWANA GSM ORANGE
267748;BOTSWANA GSM ORANGE
267750;BOTSWANA GSM ORANGE
267751;BOTSWANA GSM ORANGE
267752;BOTSWANA GSM ORANGE
267753;BOTSWANA GSM ORANGE
267757;BOTSWANA GSM ORANGE
267763;BOTSWANA GSM ORANGE
267764;BOTSWANA GSM ORANGE
267765;BOTSWANA GSM ORANGE
267769;BOTSWANA GSM ORANGE
267774;BOTSWANA GSM ORANGE
267775;BOTSWANA GSM ORANGE
267779;BOTSWANA GSM ORANGE
2677920;BOTSWANA GSM ORANGE
55;BRAZIL
5531;BRAZIL BEL HORIZONTE
55115020;BRAZIL GSM
55115023;BRAZIL GSM
55115024;BRAZIL GSM
55115025;BRAZIL GSM
55115026;BRAZIL GSM
55115027;BRAZIL GSM
55115028;BRAZIL GSM
55115030;BRAZIL GSM
55115037;BRAZIL GSM
55115038;BRAZIL GSM
55115039;BRAZIL GSM
55115040;BRAZIL GSM
55115043;BRAZIL GSM
55115047;BRAZIL GSM
55115048;BRAZIL GSM
55115050;BRAZIL GSM
55115057;BRAZIL GSM
55115059;BRAZIL GSM
55115064;BRAZIL GSM
55115075;BRAZIL GSM
55115076;BRAZIL GSM
55115100;BRAZIL GSM
55115101;BRAZIL GSM
55115104;BRAZIL GSM
55115106;BRAZIL GSM
55115107;BRAZIL GSM
55115108;BRAZIL GSM
55115109;BRAZIL GSM
55115113;BRAZIL GSM
55115114;BRAZIL GSM
55115116;BRAZIL GSM
55115117;BRAZIL GSM
55115118;BRAZIL GSM
55115119;BRAZIL GSM
5511512;BRAZIL GSM
5511513;BRAZIL GSM
5511514;BRAZIL GSM
5511515;BRAZIL GSM
5511516;BRAZIL GSM
55115170;BRAZIL GSM
55115172;BRAZIL GSM
55115173;BRAZIL GSM
55115174;BRAZIL GSM
55115175;BRAZIL GSM
55115176;BRAZIL GSM
55115177;BRAZIL GSM
55115178;BRAZIL GSM
55115179;BRAZIL GSM
55115190;BRAZIL GSM
55115192;BRAZIL GSM
55115193;BRAZIL GSM
55115194;BRAZIL GSM
55115195;BRAZIL GSM
55115196;BRAZIL GSM
55115197;BRAZIL GSM
55115198;BRAZIL GSM
55115199;BRAZIL GSM
551152;BRAZIL GSM
5511520;BRAZIL GSM
55115210;BRAZIL GSM
55115211;BRAZIL GSM
55115214;BRAZIL GSM
55115215;BRAZIL GSM
55115216;BRAZIL GSM
55115217;BRAZIL GSM
55115218;BRAZIL GSM
55115219;BRAZIL GSM
5511522;BRAZIL GSM
5511523;BRAZIL GSM
5511524;BRAZIL GSM
55115250;BRAZIL GSM
55115251;BRAZIL GSM
55115268;BRAZIL GSM
55115269;BRAZIL GSM
5511527;BRAZIL GSM
5511528;BRAZIL GSM
5511529;BRAZIL GSM
551153;BRAZIL GSM
55115329;BRAZIL GSM
5511533;BRAZIL GSM
5511534;BRAZIL GSM
5511535;BRAZIL GSM
5511536;BRAZIL GSM
5511537;BRAZIL GSM
5511538;BRAZIL GSM
55115390;BRAZIL GSM
55115391;BRAZIL GSM
55115392;BRAZIL GSM
55115393;BRAZIL GSM
55115394;BRAZIL GSM
55115395;BRAZIL GSM
55115396;BRAZIL GSM
55115397;BRAZIL GSM
55115398;BRAZIL GSM
551154;BRAZIL GSM
5511542;BRAZIL GSM
5511543;BRAZIL GSM
5511544;BRAZIL GSM
5511545;BRAZIL GSM
5511546;BRAZIL GSM
55115470;BRAZIL GSM
55115471;BRAZIL GSM
55115475;BRAZIL GSM
55115476;BRAZIL GSM
55115477;BRAZIL GSM
55115478;BRAZIL GSM
55115479;BRAZIL GSM
5511548;BRAZIL GSM
5511549;BRAZIL GSM
55115500;BRAZIL GSM
55115520;BRAZIL GSM
55115530;BRAZIL GSM
55115540;BRAZIL GSM
55115550;BRAZIL GSM
55115551;BRAZIL GSM
55115552;BRAZIL GSM
55115554;BRAZIL GSM
551157;BRAZIL GSM
55115787;BRAZIL GSM
55115788;BRAZIL GSM
55115789;BRAZIL GSM
5511579;BRAZIL GSM
5511580;BRAZIL GSM
55115810;BRAZIL GSM
55115813;BRAZIL GSM
55115815;BRAZIL GSM
55115900;BRAZIL GSM
55115901;BRAZIL GSM
55115902;BRAZIL GSM
55115903;BRAZIL GSM
55115905;BRAZIL GSM
5511591;BRAZIL GSM
55115930;BRAZIL GSM
55115935;BRAZIL GSM
55115936;BRAZIL GSM
55115937;BRAZIL GSM
5511594;BRAZIL GSM
5511595;BRAZIL GSM
5511596;BRAZIL GSM
5511598;BRAZIL GSM
5511599;BRAZIL GSM
55116;BRAZIL GSM
5511606;BRAZIL GSM
5511607;BRAZIL GSM
55116080;BRAZIL GSM
55116081;BRAZIL GSM
55116082;BRAZIL GSM
55116083;BRAZIL GSM
55116084;BRAZIL GSM
55116085;BRAZIL GSM
5511634;BRAZIL GSM
5511635;BRAZIL GSM
5511636;BRAZIL GSM
5511642;BRAZIL GSM
5511643;BRAZIL GSM
5511644;BRAZIL GSM
5511645;BRAZIL GSM
5511646;BRAZIL GSM
55116827;BRAZIL GSM
55116828;BRAZIL GSM
55116829;BRAZIL GSM
5511683;BRAZIL GSM
55117;BRAZIL GSM
551170;BRAZIL GSM
5511795;BRAZIL GSM
55117960;BRAZIL GSM
55117961;BRAZIL GSM
55117962;BRAZIL GSM
55117963;BRAZIL GSM
55117964;BRAZIL GSM
55117965;BRAZIL GSM
55117966;BRAZIL GSM
55117967;BRAZIL GSM
55118;BRAZIL GSM
551181;BRAZIL GSM
551182;BRAZIL GSM
551183;BRAZIL GSM
551184;BRAZIL GSM
551185;BRAZIL GSM
551186;BRAZIL GSM
551187;BRAZIL GSM
55119;BRAZIL GSM
551195020;BRAZIL GSM
551195023;BRAZIL GSM
551195024;BRAZIL GSM
551195025;BRAZIL GSM
551195026;BRAZIL GSM
551195027;BRAZIL GSM
551195028;BRAZIL GSM
551195030;BRAZIL GSM
551195037;BRAZIL GSM
551195038;BRAZIL GSM
551195039;BRAZIL GSM
551195040;BRAZIL GSM
551195043;BRAZIL GSM
551195047;BRAZIL GSM
551195048;BRAZIL GSM
551195050;BRAZIL GSM
551195057;BRAZIL GSM
551195059;BRAZIL GSM
551195064;BRAZIL GSM
551195075;BRAZIL GSM
551195076;BRAZIL GSM
551195100;BRAZIL GSM
551195101;BRAZIL GSM
551195104;BRAZIL GSM
551195106;BRAZIL GSM
551195107;BRAZIL GSM
551195108;BRAZIL GSM
551195109;BRAZIL GSM
551195113;BRAZIL GSM
551195114;BRAZIL GSM
551195116;BRAZIL GSM
551195117;BRAZIL GSM
551195118;BRAZIL GSM
551195119;BRAZIL GSM
55119512;BRAZIL GSM
55119513;BRAZIL GSM
55119514;BRAZIL GSM
55119515;BRAZIL GSM
55119516;BRAZIL GSM
551195170;BRAZIL GSM
551195172;BRAZIL GSM
551195173;BRAZIL GSM
551195174;BRAZIL GSM
551195175;BRAZIL GSM
551195176;BRAZIL GSM
551195177;BRAZIL GSM
551195178;BRAZIL GSM
551195179;BRAZIL GSM
551195190;BRAZIL GSM
551195192;BRAZIL GSM
551195193;BRAZIL GSM
551195194;BRAZIL GSM
551195195;BRAZIL GSM
551195196;BRAZIL GSM
551195197;BRAZIL GSM
551195198;BRAZIL GSM
551195199;BRAZIL GSM
5511952;BRAZIL GSM
55119520;BRAZIL GSM
551195210;BRAZIL GSM
551195211;BRAZIL GSM
551195214;BRAZIL GSM
551195215;BRAZIL GSM
551195216;BRAZIL GSM
551195217;BRAZIL GSM
551195218;BRAZIL GSM
551195219;BRAZIL GSM
55119522;BRAZIL GSM
55119523;BRAZIL GSM
55119524;BRAZIL GSM
551195250;BRAZIL GSM
551195251;BRAZIL GSM
551195268;BRAZIL GSM
551195269;BRAZIL GSM
55119527;BRAZIL GSM
55119528;BRAZIL GSM
55119529;BRAZIL GSM
5511953;BRAZIL GSM
551195329;BRAZIL GSM
55119533;BRAZIL GSM
55119534;BRAZIL GSM
55119535;BRAZIL GSM
55119536;BRAZIL GSM
55119537;BRAZIL GSM
55119538;BRAZIL GSM
551195390;BRAZIL GSM
551195391;BRAZIL GSM
551195392;BRAZIL GSM
551195393;BRAZIL GSM
551195394;BRAZIL GSM
551195395;BRAZIL GSM
551195396;BRAZIL GSM
551195397;BRAZIL GSM
551195398;BRAZIL GSM
5511954;BRAZIL GSM
55119542;BRAZIL GSM
55119543;BRAZIL GSM
55119544;BRAZIL GSM
55119545;BRAZIL GSM
55119546;BRAZIL GSM
551195470;BRAZIL GSM
551195471;BRAZIL GSM
551195475;BRAZIL GSM
551195476;BRAZIL GSM
551195477;BRAZIL GSM
551195478;BRAZIL GSM
551195479;BRAZIL GSM
55119548;BRAZIL GSM
55119549;BRAZIL GSM
551195500;BRAZIL GSM
551195520;BRAZIL GSM
551195530;BRAZIL GSM
551195540;BRAZIL GSM
551195550;BRAZIL GSM
551195551;BRAZIL GSM
551195552;BRAZIL GSM
551195554;BRAZIL GSM
5511957;BRAZIL GSM
551195787;BRAZIL GSM
551195788;BRAZIL GSM
551195789;BRAZIL GSM
55119579;BRAZIL GSM
55119580;BRAZIL GSM
551195810;BRAZIL GSM
551195813;BRAZIL GSM
551195815;BRAZIL GSM
551195900;BRAZIL GSM
551195901;BRAZIL GSM
551195902;BRAZIL GSM
551195903;BRAZIL GSM
551195905;BRAZIL GSM
55119591;BRAZIL GSM
551195930;BRAZIL GSM
551195935;BRAZIL GSM
551195936;BRAZIL GSM
551195937;BRAZIL GSM
55119594;BRAZIL GSM
55119595;BRAZIL GSM
55119596;BRAZIL GSM
55119598;BRAZIL GSM
55119599;BRAZIL GSM
551196;BRAZIL GSM
55119606;BRAZIL GSM
55119607;BRAZIL GSM
551196080;BRAZIL GSM
551196081;BRAZIL GSM
551196082;BRAZIL GSM
551196083;BRAZIL GSM
551196084;BRAZIL GSM
551196085;BRAZIL GSM
55119634;BRAZIL GSM
55119635;BRAZIL GSM
55119636;BRAZIL GSM
55119642;BRAZIL GSM
55119643;BRAZIL GSM
55119644;BRAZIL GSM
55119645;BRAZIL GSM
55119646;BRAZIL GSM
551196827;BRAZIL GSM
551196828;BRAZIL GSM
551196829;BRAZIL GSM
55119683;BRAZIL GSM
551198;BRAZIL GSM
5511981;BRAZIL GSM
5511982;BRAZIL GSM
5511983;BRAZIL GSM
5511984;BRAZIL GSM
5511985;BRAZIL GSM
5511986;BRAZIL GSM
5511987;BRAZIL GSM
55126;BRAZIL GSM
55127;BRAZIL GSM
55128;BRAZIL GSM
551281;BRAZIL GSM
55129;BRAZIL GSM
551296;BRAZIL GSM
551298;BRAZIL GSM
5512981;BRAZIL GSM
55136;BRAZIL GSM
55137;BRAZIL GSM
55138;BRAZIL GSM
551381;BRAZIL GSM
55139;BRAZIL GSM
551396;BRAZIL GSM
551398;BRAZIL GSM
5513981;BRAZIL GSM
55146;BRAZIL GSM
55147;BRAZIL GSM
55148;BRAZIL GSM
551481;BRAZIL GSM
55149;BRAZIL GSM
551496;BRAZIL GSM
551498;BRAZIL GSM
5514981;BRAZIL GSM
55156;BRAZIL GSM
55157;BRAZIL GSM
55158;BRAZIL GSM
551581;BRAZIL GSM
55159;BRAZIL GSM
551596;BRAZIL GSM
551598;BRAZIL GSM
5515981;BRAZIL GSM
55166;BRAZIL GSM
55167;BRAZIL GSM
55168;BRAZIL GSM
551681;BRAZIL GSM
55169;BRAZIL GSM
551696;BRAZIL GSM
551698;BRAZIL GSM
5516981;BRAZIL GSM
55176;BRAZIL GSM
55177;BRAZIL GSM
55178;BRAZIL GSM
551781;BRAZIL GSM
55179;BRAZIL GSM
551796;BRAZIL GSM
551798;BRAZIL GSM
5517981;BRAZIL GSM
55186;BRAZIL GSM
55187;BRAZIL GSM
55188;BRAZIL GSM
551881;BRAZIL GSM
55189;BRAZIL GSM
551896;BRAZIL GSM
551898;BRAZIL GSM
5518981;BRAZIL GSM
55196;BRAZIL GSM
55197;BRAZIL GSM
55198;BRAZIL GSM
551981;BRAZIL GSM
551982;BRAZIL GSM
55199;BRAZIL GSM
551996;BRAZIL GSM
551998;BRAZIL GSM
5519981;BRAZIL GSM
5519982;BRAZIL GSM
55216;BRAZIL GSM
5521691;BRAZIL GSM
5521692;BRAZIL GSM
5521693;BRAZIL GSM
5521694;BRAZIL GSM
5521695;BRAZIL GSM
5521696;BRAZIL GSM
5521697;BRAZIL GSM
5521698;BRAZIL GSM
55216990;BRAZIL GSM
55216991;BRAZIL GSM
55217;BRAZIL GSM
5521790;BRAZIL GSM
5521791;BRAZIL GSM
5521792;BRAZIL GSM
5521793;BRAZIL GSM
5521794;BRAZIL GSM
5521795;BRAZIL GSM
55217960;BRAZIL GSM
55217961;BRAZIL GSM
55217962;BRAZIL GSM
55217963;BRAZIL GSM
55217964;BRAZIL GSM
55217977;BRAZIL GSM
55217978;BRAZIL GSM
55217979;BRAZIL GSM
5521798;BRAZIL GSM
5521799;BRAZIL GSM
55218;BRAZIL GSM
552180;BRAZIL GSM
552181;BRAZIL GSM
552182;BRAZIL GSM
552183;BRAZIL GSM
552189;BRAZIL GSM
55219;BRAZIL GSM
552196;BRAZIL GSM
55219691;BRAZIL GSM
55219692;BRAZIL GSM
55219693;BRAZIL GSM
55219694;BRAZIL GSM
55219695;BRAZIL GSM
55219696;BRAZIL GSM
55219697;BRAZIL GSM
55219698;BRAZIL GSM
552196990;BRAZIL GSM
552196991;BRAZIL GSM
552198;BRAZIL GSM
5521980;BRAZIL GSM
5521981;BRAZIL GSM
5521982;BRAZIL GSM
5521983;BRAZIL GSM
5521989;BRAZIL GSM
55226;BRAZIL GSM
55227;BRAZIL GSM
55228;BRAZIL GSM
552281;BRAZIL GSM
55229;BRAZIL GSM
552296;BRAZIL GSM
552298;BRAZIL GSM
5522981;BRAZIL GSM
55236;BRAZIL GSM
55237;BRAZIL GSM
55238;BRAZIL GSM
55239;BRAZIL GSM
55246;BRAZIL GSM
55247;BRAZIL GSM
55248;BRAZIL GSM
552481;BRAZIL GSM
55249;BRAZIL GSM
552496;BRAZIL GSM
552498;BRAZIL GSM
5524981;BRAZIL GSM
55256;BRAZIL GSM
55257;BRAZIL GSM
55258;BRAZIL GSM
55259;BRAZIL GSM
55266;BRAZIL GSM
55267;BRAZIL GSM
55268;BRAZIL GSM
55269;BRAZIL GSM
55276;BRAZIL GSM
55277;BRAZIL GSM
55278;BRAZIL GSM
552781;BRAZIL GSM
55279;BRAZIL GSM
552796;BRAZIL GSM
552798;BRAZIL GSM
5527981;BRAZIL GSM
55286;BRAZIL GSM
55287;BRAZIL GSM
55288;BRAZIL GSM
552881;BRAZIL GSM
55289;BRAZIL GSM
552896;BRAZIL GSM
552897;BRAZIL GSM
5528981;BRAZIL GSM
55296;BRAZIL GSM
55297;BRAZIL GSM
55298;BRAZIL GSM
55299;BRAZIL GSM
55316;BRAZIL GSM
55317;BRAZIL GSM
55317500;BRAZIL GSM
55317501;BRAZIL GSM
55317502;BRAZIL GSM
55317503;BRAZIL GSM
55317504;BRAZIL GSM
55317505;BRAZIL GSM
55317506;BRAZIL GSM
55317507;BRAZIL GSM
5531752;BRAZIL GSM
5531753;BRAZIL GSM
5531754;BRAZIL GSM
5531755;BRAZIL GSM
5531756;BRAZIL GSM
55317570;BRAZIL GSM
55318;BRAZIL GSM
55319;BRAZIL GSM
553191;BRAZIL GSM
553192;BRAZIL GSM
553193;BRAZIL GSM
553194;BRAZIL GSM
553196;BRAZIL GSM
553198;BRAZIL GSM
55326;BRAZIL GSM
55327;BRAZIL GSM
55328;BRAZIL GSM
55329;BRAZIL GSM
553291;BRAZIL GSM
553292;BRAZIL GSM
553296;BRAZIL GSM
553298;BRAZIL GSM
55336;BRAZIL GSM
55337;BRAZIL GSM
55338;BRAZIL GSM
55339;BRAZIL GSM
553391;BRAZIL GSM
553396;BRAZIL GSM
553398;BRAZIL GSM
553399;BRAZIL GSM
55346;BRAZIL GSM
55347;BRAZIL GSM
55348;BRAZIL GSM
55349;BRAZIL GSM
553491;BRAZIL GSM
553492;BRAZIL GSM
553496;BRAZIL GSM
553498;BRAZIL GSM
55356;BRAZIL GSM
55357;BRAZIL GSM
55358;BRAZIL GSM
55359;BRAZIL GSM
553591;BRAZIL GSM
553592;BRAZIL GSM
553596;BRAZIL GSM
553598;BRAZIL GSM
55366;BRAZIL GSM
55367;BRAZIL GSM
55368;BRAZIL GSM
55369;BRAZIL GSM
55376;BRAZIL GSM
55377;BRAZIL GSM
55378;BRAZIL GSM
55379;BRAZIL GSM
553791;BRAZIL GSM
553796;BRAZIL GSM
553798;BRAZIL GSM
55386;BRAZIL GSM
55387;BRAZIL GSM
55388;BRAZIL GSM
55389;BRAZIL GSM
553891;BRAZIL GSM
553892;BRAZIL GSM
553896;BRAZIL GSM
553898;BRAZIL GSM
55396;BRAZIL GSM
55397;BRAZIL GSM
55398;BRAZIL GSM
55399;BRAZIL GSM
55416;BRAZIL GSM
55417;BRAZIL GSM
55418;BRAZIL GSM
55419;BRAZIL GSM
554196;BRAZIL GSM
554197;BRAZIL GSM
554198;BRAZIL GSM
554199;BRAZIL GSM
55426;BRAZIL GSM
55427;BRAZIL GSM
55428;BRAZIL GSM
55429;BRAZIL GSM
554299;BRAZIL GSM
55436;BRAZIL GSM
55437;BRAZIL GSM
55438;BRAZIL GSM
554381;BRAZIL GSM
55439;BRAZIL GSM
554396;BRAZIL GSM
554399;BRAZIL GSM
55446;BRAZIL GSM
55447;BRAZIL GSM
55448;BRAZIL GSM
55449;BRAZIL GSM
554496;BRAZIL GSM
554498;BRAZIL GSM
554499;BRAZIL GSM
55456;BRAZIL GSM
55457;BRAZIL GSM
55458;BRAZIL GSM
55459;BRAZIL GSM
554599;BRAZIL GSM
55466;BRAZIL GSM
55467;BRAZIL GSM
55468;BRAZIL GSM
55469;BRAZIL GSM
554699;BRAZIL GSM
55476;BRAZIL GSM
55477;BRAZIL GSM
55478;BRAZIL GSM
55479;BRAZIL GSM
554796;BRAZIL GSM
554799;BRAZIL GSM
55486;BRAZIL GSM
55487;BRAZIL GSM
55488;BRAZIL GSM
55489;BRAZIL GSM
554896;BRAZIL GSM
554899;BRAZIL GSM
55496;BRAZIL GSM
55497;BRAZIL GSM
55498;BRAZIL GSM
55499;BRAZIL GSM
554999;BRAZIL GSM
55516;BRAZIL GSM
55517;BRAZIL GSM
55518;BRAZIL GSM
555181;BRAZIL GSM
555182;BRAZIL GSM
55519;BRAZIL GSM
55526;BRAZIL GSM
55527;BRAZIL GSM
55528;BRAZIL GSM
55529;BRAZIL GSM
55536;BRAZIL GSM
55537;BRAZIL GSM
55538;BRAZIL GSM
555381;BRAZIL GSM
55539;BRAZIL GSM
555399;BRAZIL GSM
55546;BRAZIL GSM
55547;BRAZIL GSM
55548;BRAZIL GSM
555481;BRAZIL GSM
55549;BRAZIL GSM
55556;BRAZIL GSM
55557;BRAZIL GSM
55558;BRAZIL GSM
555581;BRAZIL GSM
55559;BRAZIL GSM
55566;BRAZIL GSM
55567;BRAZIL GSM
55568;BRAZIL GSM
55569;BRAZIL GSM
55576;BRAZIL GSM
55577;BRAZIL GSM
55578;BRAZIL GSM
55579;BRAZIL GSM
55586;BRAZIL GSM
55587;BRAZIL GSM
55588;BRAZIL GSM
55589;BRAZIL GSM
55596;BRAZIL GSM
55597;BRAZIL GSM
55598;BRAZIL GSM
55599;BRAZIL GSM
55616;BRAZIL GSM
55617;BRAZIL GSM
55618;BRAZIL GSM
556181;BRAZIL GSM
556182;BRAZIL GSM
55619;BRAZIL GSM
55626;BRAZIL GSM
55627;BRAZIL GSM
55628;BRAZIL GSM
556281;BRAZIL GSM
556282;BRAZIL GSM
55629;BRAZIL GSM
55636;BRAZIL GSM
55637;BRAZIL GSM
55638;BRAZIL GSM
556381;BRAZIL GSM
55639;BRAZIL GSM
55646;BRAZIL GSM
55647;BRAZIL GSM
55648;BRAZIL GSM
556481;BRAZIL GSM
55649;BRAZIL GSM
55656;BRAZIL GSM
55657;BRAZIL GSM
55658;BRAZIL GSM
556581;BRAZIL GSM
55659;BRAZIL GSM
55666;BRAZIL GSM
55667;BRAZIL GSM
55668;BRAZIL GSM
556681;BRAZIL GSM
55669;BRAZIL GSM
55676;BRAZIL GSM
55677;BRAZIL GSM
55678;BRAZIL GSM
556781;BRAZIL GSM
55679;BRAZIL GSM
55686;BRAZIL GSM
55687;BRAZIL GSM
55688;BRAZIL GSM
556881;BRAZIL GSM
55689;BRAZIL GSM
55696;BRAZIL GSM
55697;BRAZIL GSM
55698;BRAZIL GSM
556981;BRAZIL GSM
55699;BRAZIL GSM
55716;BRAZIL GSM
55717;BRAZIL GSM
55718;BRAZIL GSM
55719;BRAZIL GSM
557191;BRAZIL GSM
557192;BRAZIL GSM
557193;BRAZIL GSM
55726;BRAZIL GSM
55727;BRAZIL GSM
55728;BRAZIL GSM
55729;BRAZIL GSM
55736;BRAZIL GSM
55737;BRAZIL GSM
55738;BRAZIL GSM
55739;BRAZIL GSM
557391;BRAZIL GSM
55746;BRAZIL GSM
55747;BRAZIL GSM
55748;BRAZIL GSM
55749;BRAZIL GSM
557491;BRAZIL GSM
55756;BRAZIL GSM
55757;BRAZIL GSM
55758;BRAZIL GSM
